OPPONENT,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,startersBench,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
Golden State Warriors,0022500570,1610612757,Portland,Trail Blazers,POR,blazers,139:08,19,46,0.413,7,26,0.269,7,12,0.583,4,17,21,12,3,2,13,10,52,Starters,475.5,95.1,583.3,116.7,-107.8,-21.6,0.556,0.91,14.9,0.24,0.833,0.531,21.569,21.6,0.518,0.536,1.0,0.982,20.4,102.0,85.0,102.0,0.372,22025,1610612757,POR,Portland Trail Blazers,0022500570,2026-01-13,POR @ GSW,L,240,97,36,83,0.434,14,47,0.298,11,17,0.647,8,37,45,20,7,3,22,16,-22.0
Atlanta Hawks,0022500585,1610612757,Portland,Trail Blazers,POR,blazers,142:15,23,56,0.411,6,26,0.231,10,15,0.667,12,20,32,12,6,0,8,7,62,Starters,562.5,112.5,485.6,97.1,76.9,15.4,0.535,1.53,15.9,0.333,0.792,0.549,14.423,14.4,0.526,0.554,1.0,0.984,20.8,104.0,86.67,104.0,0.577,22025,1610612757,POR,Portland Trail Blazers,0022500585,2026-01-15,POR vs. ATL,W,240,117,43,95,0.453,14,46,0.304,17,24,0.708,16,38,54,23,13,5,14,15,16.0
Los Angeles Lakers,0022500601,1610612757,Portland,Trail Blazers,POR,blazers,131:32,28,52,0.538,9,27,0.333,10,16,0.625,7,17,24,13,3,3,6,12,75,Starters,660.0,132.0,580.0,116.0,80.0,16.0,0.533,1.6,16.9,0.429,0.778,0.609,15.0,15.0,0.616,0.654,1.0,0.975,20.0,100.0,83.33,100.0,0.575,22025,1610612757,POR,Portland Trail Blazers,0022500601,2026-01-17,POR vs. LAL,W,239,132,45,86,0.523,16,42,0.381,26,34,0.765,12,30,42,24,9,5,15,17,16.0
Sacramento Kings,0022500606,1610612757,Portland,Trail Blazers,POR,blazers,173:30,33,60,0.55,8,22,0.364,29,33,0.879,8,29,37,14,3,4,11,13,103,Starters,579.2,115.8,539.2,107.8,40.0,8.0,0.45,1.2,13.5,0.304,0.756,0.527,14.851,14.9,0.53,0.6,1.0,0.974,20.3,101.5,84.58,101.0,0.515,22025,1610612757,POR,Portland Trail Blazers,0022500606,2026-01-18,POR @ SAC,W,239,117,40,83,0.482,8,32,0.25,29,33,0.879,11,32,43,18,7,4,14,18,7.0
Miami Heat,0022500634,1610612757,Portland,Trail Blazers,POR,blazers,132:58,32,58,0.552,14,29,0.483,7,8,0.875,8,24,32,22,5,1,12,13,85,Starters,616.5,123.3,528.8,105.8,87.7,17.5,0.542,1.3,17.4,0.417,0.673,0.553,19.417,19.4,0.604,0.624,1.0,0.976,20.7,103.5,86.25,103.0,0.539,22025,1610612757,POR,Portland Trail Blazers,0022500634,2026-01-22,POR vs. MIA,W,240,127,48,96,0.5,20,50,0.4,11,13,0.846,14,36,50,26,10,5,18,17,17.0
Toronto Raptors,0022500642,1610612757,Portland,Trail Blazers,POR,blazers,153:17,31,69,0.449,9,28,0.321,3,4,0.75,11,22,33,16,5,2,6,8,74,Starters,505.2,101.0,561.2,112.2,-56.1,-11.2,0.564,1.47,15.7,0.367,0.733,0.524,15.464,15.5,0.464,0.479,1.0,0.983,19.5,97.5,81.25,97.0,0.413,22025,1610612757,POR,Portland Trail Blazers,0022500642,2026-01-23,POR vs. TOR,L,240,98,39,98,0.398,13,45,0.289,7,10,0.7,14,31,45,22,7,3,13,11,-12.0
Boston Celtics,0022500660,1610612757,Portland,Trail Blazers,POR,blazers,148:04,19,47,0.404,8,28,0.286,8,13,0.615,8,27,35,9,8,5,12,15,54,Starters,479.6,95.9,520.4,104.1,-40.8,-8.2,0.531,0.94,13.4,0.265,0.667,0.476,18.367,18.4,0.474,0.515,1.0,0.991,19.6,98.0,81.67,98.0,0.472,22025,1610612757,POR,Portland Trail Blazers,0022500660,2026-01-26,POR @ BOS,L,240,94,32,78,0.41,10,40,0.25,20,30,0.667,11,35,46,17,11,8,18,22,-8.0
Washington Wizards,0022500664,1610612757,Portland,Trail Blazers,POR,blazers,153:16,31,76,0.408,12,27,0.444,9,17,0.529,23,29,52,16,4,4,15,13,83,Starters,518.7,103.7,537.4,107.5,-18.7,-3.7,0.452,0.95,11.8,0.507,0.729,0.608,18.692,18.7,0.45,0.466,1.0,0.979,21.4,107.0,89.17,107.0,0.428,22025,1610612757,POR,Portland Trail Blazers,0022500664,2026-01-27,POR @ WAS,L,241,111,42,109,0.385,14,38,0.368,13,23,0.565,29,40,69,19,10,5,20,17,-4.0
New York Knicks,0022500690,1610612757,Portland,Trail Blazers,POR,blazers,126:12,19,47,0.404,7,25,0.28,4,7,0.571,5,15,20,12,1,1,15,6,49,Starters,485.0,97.0,635.0,127.0,-150.0,-30.0,0.657,1.15,17.3,0.229,0.623,0.436,20.0,20.0,0.512,0.543,1.0,0.991,20.0,100.0,83.33,100.0,0.384,22025,1610612757,POR,Portland Trail Blazers,0022500690,2026-01-30,POR @ NYK,L,239,97,35,81,0.432,13,43,0.302,14,19,0.737,8,29,37,23,5,5,20,13,-30.0
Cleveland Cavaliers,0022500710,1610612757,Portland,Trail Blazers,POR,blazers,148:23,27,66,0.409,9,29,0.31,7,10,0.7,7,18,25,12,3,4,11,10,70,Starters,533.7,106.7,637.3,127.5,-103.6,-20.7,0.545,1.04,15.8,0.456,0.721,0.57,22.115,22.1,0.52,0.537,1.0,0.969,20.6,103.0,85.83,104.0,0.367,22025,1610612757,POR,Portland Trail Blazers,0022500710,2026-02-01,POR vs. CLE,L,241,111,44,98,0.449,14,44,0.318,9,12,0.75,17,30,47,24,7,5,22,17,-19.0
Phoenix Suns,0022500725,1610612757,Portland,Trail Blazers,POR,blazers,158:06,30,62,0.484,12,33,0.364,12,15,0.8,12,21,33,17,5,2,12,9,84,Starters,637.8,127.6,670.1,134.0,-32.3,-6.5,0.66,1.82,20.1,0.472,0.608,0.538,17.347,17.3,0.589,0.607,1.0,0.967,19.5,97.5,81.25,98.0,0.489,22025,1610612757,POR,Portland Trail Blazers,0022500725,2026-02-03,POR vs. PHX,L,240,125,47,95,0.495,18,52,0.346,13,18,0.722,18,29,47,31,8,5,17,16,-5.0
