OPPONENT,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,startersBench,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
Orlando Magic,0022500424,1610612766,Charlotte,Hornets,CHA,hornets,147:31,26,60,0.433,12,25,0.48,15,22,0.682,11,23,34,14,2,5,11,12,79,Starters,618.6,123.7,535.7,107.1,82.8,16.6,0.561,1.53,16.3,0.42,0.683,0.564,15.464,15.5,0.58,0.604,1.0,0.975,19.5,97.5,81.25,97.0,0.572,22025,1610612766,CHA,Charlotte Hornets,0022500424,2025-12-26,CHA @ ORL,W,240,120,41,87,0.471,19,39,0.487,19,28,0.679,16,37,53,23,3,6,14,19,15.0
Milwaukee Bucks,0022500447,1610612766,Charlotte,Hornets,CHA,hornets,137:17,25,59,0.424,10,29,0.345,14,16,0.875,10,16,26,16,4,3,9,13,74,Starters,607.5,121.5,647.4,129.5,-39.8,-8.0,0.7,2.15,19.7,0.389,0.714,0.531,13.978,14.0,0.522,0.555,1.0,1.0,18.8,94.0,78.33,93.0,0.436,22025,1610612766,CHA,Charlotte Hornets,0022500447,2025-12-29,CHA vs. MIL,L,240,113,40,93,0.43,17,46,0.37,16,20,0.8,17,30,47,28,5,3,13,21,-10.0
Golden State Warriors,0022500462,1610612766,Charlotte,Hornets,CHA,hornets,154:17,36,72,0.5,14,34,0.412,10,12,0.833,7,18,25,26,8,1,15,18,96,Starters,618.8,123.8,653.5,130.7,-34.7,-6.9,0.729,2.33,23.0,0.348,0.711,0.512,14.851,14.9,0.602,0.622,1.0,0.983,20.2,101.0,84.17,101.0,0.471,22025,1610612766,CHA,Charlotte Hornets,0022500462,2025-12-31,CHA vs. GSW,L,240,125,48,93,0.516,16,40,0.4,13,17,0.765,11,26,37,35,11,1,15,23,-7.0
Milwaukee Bucks,0022500481,1610612766,Charlotte,Hornets,CHA,hornets,145:27,28,64,0.438,14,32,0.438,16,20,0.8,7,20,27,17,3,2,12,11,86,Starters,623.7,124.7,628.9,125.8,-5.2,-1.0,0.675,1.93,19.7,0.289,0.744,0.511,14.433,14.4,0.598,0.641,1.0,0.982,19.4,97.0,80.83,97.0,0.488,22025,1610612766,CHA,Charlotte Hornets,0022500481,2026-01-02,CHA @ MIL,L,240,121,40,82,0.488,18,40,0.45,23,28,0.821,8,31,39,27,5,3,14,18,-1.0
Chicago Bulls,0022500489,1610612766,Charlotte,Hornets,CHA,hornets,153:01,34,73,0.466,13,32,0.406,12,14,0.857,10,27,37,13,4,3,7,8,93,Starters,560.0,112.0,500.0,100.0,60.0,12.0,0.59,1.92,16.5,0.296,0.83,0.561,12.0,12.0,0.511,0.554,1.0,0.966,19.9,99.5,82.92,100.0,0.513,22025,1610612766,CHA,Charlotte Hornets,0022500489,2026-01-03,CHA @ CHI,W,240,112,39,91,0.429,15,41,0.366,19,23,0.826,13,39,52,23,7,3,11,12,13.0
Oklahoma City Thunder,0022500506,1610612766,Charlotte,Hornets,CHA,hornets,146:23,31,56,0.554,16,30,0.533,15,17,0.882,9,27,36,17,3,3,14,12,93,Starters,639.2,127.8,500.0,100.0,139.2,27.8,0.61,1.19,18.2,0.405,0.677,0.576,21.649,21.6,0.656,0.705,1.0,0.973,19.4,97.0,80.83,97.0,0.639,22025,1610612766,CHA,Charlotte Hornets,0022500506,2026-01-05,CHA @ OKC,W,239,124,41,77,0.532,19,37,0.514,23,25,0.92,12,40,52,25,4,7,21,23,27.0
Toronto Raptors,0022500516,1610612766,Charlotte,Hornets,CHA,hornets,146:12,19,54,0.352,8,25,0.32,6,6,1.0,9,22,31,19,3,4,6,10,52,Starters,527.5,105.5,533.0,106.6,-5.5,-1.1,0.594,1.06,14.7,0.404,0.714,0.565,19.78,19.8,0.476,0.524,1.0,1.0,18.2,91.0,75.83,91.0,0.495,22025,1610612766,CHA,Charlotte Hornets,0022500516,2026-01-07,CHA vs. TOR,L,240,96,32,82,0.39,14,38,0.368,18,22,0.818,16,34,50,19,3,6,18,19,-1.0
Indiana Pacers,0022500528,1610612766,Charlotte,Hornets,CHA,hornets,138:07,21,47,0.447,7,20,0.35,15,20,0.75,6,17,23,16,4,3,9,15,64,Starters,571.4,114.3,581.6,116.3,-10.2,-2.0,0.744,1.71,20.6,0.306,0.683,0.478,17.347,17.3,0.547,0.58,1.0,1.0,19.6,98.0,81.67,98.0,0.477,22025,1610612766,CHA,Charlotte Hornets,0022500528,2026-01-08,CHA vs. IND,L,240,112,39,86,0.453,16,44,0.364,18,24,0.75,8,27,35,29,8,3,16,22,-2.0
Utah Jazz,0022500547,1610612766,Charlotte,Hornets,CHA,hornets,108:57,25,47,0.532,12,27,0.444,10,13,0.769,6,20,26,21,6,2,9,11,72,Starters,742.6,148.5,465.7,93.1,276.9,55.4,0.66,2.69,21.6,0.5,0.789,0.651,12.871,12.9,0.644,0.67,1.0,0.984,20.3,101.5,84.58,101.0,0.748,22025,1610612766,CHA,Charlotte Hornets,0022500547,2026-01-10,CHA @ UTA,W,241,150,53,101,0.525,24,59,0.407,20,25,0.8,21,44,65,35,10,5,12,18,55.0
Los Angeles Clippers,0022500563,1610612766,Charlotte,Hornets,CHA,hornets,169:56,33,67,0.493,5,21,0.238,9,12,0.75,10,31,41,19,3,4,9,11,80,Starters,579.8,116.0,622.3,124.5,-42.6,-8.5,0.558,2.4,18.0,0.319,0.774,0.56,10.638,10.6,0.545,0.571,1.0,0.972,18.8,94.0,78.33,94.0,0.506,22025,1610612766,CHA,Charlotte Hornets,0022500563,2026-01-12,CHA @ LAC,L,240,109,43,88,0.489,10,33,0.303,13,17,0.765,10,39,49,24,3,4,10,17,-8.0
Los Angeles Lakers,0022500586,1610612766,Charlotte,Hornets,CHA,hornets,163:54,39,67,0.582,19,35,0.543,11,11,1.0,9,20,29,26,1,3,9,13,108,Starters,688.8,137.8,590.9,118.2,97.9,19.6,0.68,2.62,23.1,0.357,0.704,0.552,13.265,13.3,0.652,0.682,1.0,0.982,19.7,98.5,82.08,98.0,0.604,22025,1610612766,CHA,Charlotte Hornets,0022500586,2026-01-15,CHA @ LAL,W,242,135,50,92,0.543,20,43,0.465,15,16,0.938,14,36,50,34,3,5,12,21,18.0
Golden State Warriors,0022500599,1610612766,Charlotte,Hornets,CHA,hornets,137:35,26,53,0.491,11,25,0.44,4,5,0.8,9,21,30,15,4,2,10,13,67,Starters,568.6,113.7,666.7,133.3,-98.0,-19.6,0.628,1.59,18.2,0.352,0.773,0.541,16.667,16.7,0.543,0.572,1.0,0.983,20.4,102.0,85.0,102.0,0.405,22025,1610612766,CHA,Charlotte Hornets,0022500599,2026-01-17,CHA @ GSW,L,240,116,43,94,0.457,16,44,0.364,14,17,0.824,12,32,44,27,5,3,17,22,-20.0
