OPPONENT,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,startersBench,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
Charlotte Hornets,22500328,1610612752,New York,Knicks,NYK,knicks,182:20,37,73,0.507,10,31,0.323,23,27,0.852,9,25,34,21,8,2,5,11,107,Starters,633.0,126.6,559.1,111.8,73.8,14.8,0.667,3.11,20.4,0.319,0.636,0.49,9.574,9.6,0.545,0.596,1.0,0.982,18.7,93.5,77.92,94.0,0.593,22025,1610612752,NYK,New York Knicks,0022500328,2025-12-03,NYK vs. CHA,W,240,119,42,88,0.477,12,38,0.316,23,27,0.852,13,31,44,28,9,6,9,19,15.0
Utah Jazz,22500343,1610612752,New York,Knicks,NYK,knicks,123:31,26,49,0.531,10,22,0.455,18,19,0.947,4,18,22,18,3,0,6,8,80,Starters,708.7,141.7,543.7,108.7,165.0,33.0,0.588,2.31,20.5,0.31,0.732,0.551,12.621,12.6,0.676,0.713,1.0,0.974,20.6,103.0,85.83,103.0,0.635,22025,1610612752,NYK,New York Knicks,0022500343,2025-12-05,NYK vs. UTA,W,240,146,51,91,0.56,21,42,0.5,23,26,0.885,10,36,46,30,9,2,12,22,34.0
Orlando Magic,22500357,1610612752,New York,Knicks,NYK,knicks,157:43,34,71,0.479,9,23,0.391,9,12,0.75,10,30,40,19,7,3,5,14,86,Starters,552.1,110.4,520.8,104.2,31.3,6.3,0.615,2.18,17.6,0.315,0.623,0.478,11.458,11.5,0.489,0.531,1.0,0.991,19.2,96.0,80.0,96.0,0.561,22025,1610612752,NYK,New York Knicks,0022500357,2025-12-07,NYK vs. ORL,W,241,106,39,91,0.429,11,35,0.314,17,20,0.85,15,37,52,24,8,7,11,21,6.0
Toronto Raptors,0022501202,1610612752,New York,Knicks,NYK,knicks,178:18,35,66,0.53,15,32,0.469,13,16,0.813,8,28,36,14,7,6,10,12,98,Starters,622.3,124.5,537.2,107.4,85.1,17.0,0.452,1.36,14.8,0.349,0.643,0.515,14.894,14.9,0.625,0.634,1.0,0.972,18.8,94.0,78.33,94.0,0.58,22025,1610612752,NYK,New York Knicks,0022501202,2025-12-09,NYK @ TOR,W,239,117,42,80,0.525,16,35,0.457,17,28,0.607,14,34,48,19,9,7,13,19,16.0
Orlando Magic,0022501229,1610612752,New York,Knicks,NYK,knicks,189:54,46,76,0.605,7,18,0.389,22,27,0.815,4,23,27,23,8,3,10,18,121,Starters,628.6,125.7,576.9,115.4,51.6,10.3,0.549,2.33,19.9,0.216,0.655,0.478,11.429,11.4,0.649,0.676,1.0,0.973,20.9,104.5,87.08,105.0,0.583,22025,1610612752,NYK,New York Knicks,0022501229,2025-12-13,NYK @ ORL,W,240,132,51,84,0.607,7,20,0.35,23,31,0.742,8,33,41,28,9,7,12,23,12.0
Indiana Pacers,22500372,1610612752,New York,Knicks,NYK,knicks,151:08,27,63,0.429,9,26,0.346,9,17,0.529,7,22,29,17,7,3,9,13,72,Starters,570.0,114.0,565.0,113.0,5.0,1.0,0.721,1.94,21.1,0.302,0.654,0.476,16.0,16.0,0.56,0.568,1.0,0.983,20.0,100.0,83.33,100.0,0.501,22025,1610612752,NYK,New York Knicks,0022500372,2025-12-18,NYK @ IND,W,239,114,43,92,0.467,17,43,0.395,11,19,0.579,14,32,46,31,10,5,16,19,1.0
Philadelphia 76ers,22500382,1610612752,New York,Knicks,NYK,knicks,174:56,26,69,0.377,6,26,0.231,14,17,0.824,13,24,37,22,1,1,10,12,72,Starters,563.2,112.6,610.5,122.1,-47.4,-9.5,0.667,1.44,18.1,0.451,0.72,0.584,18.947,18.9,0.489,0.54,1.0,0.983,19.0,95.0,79.17,95.0,0.495,22025,1610612752,NYK,New York Knicks,0022500382,2025-12-19,NYK vs. PHI,L,239,107,39,88,0.443,8,32,0.25,21,25,0.84,21,36,57,26,3,3,18,21,-9.0
Miami Heat,22500398,1610612752,New York,Knicks,NYK,knicks,173:55,36,67,0.537,17,31,0.548,15,18,0.833,2,21,23,22,5,2,9,17,104,Starters,653.5,130.7,612.7,122.5,40.7,8.1,0.596,2.15,20.7,0.15,0.667,0.44,12.871,12.9,0.671,0.7,1.0,0.981,20.3,101.5,84.58,101.0,0.517,22025,1610612752,NYK,New York Knicks,0022500398,2025-12-21,NYK vs. MIA,W,240,132,47,85,0.553,20,38,0.526,18,21,0.857,4,32,36,28,7,3,12,25,7.0
Minnesota Timberwolves,22500416,1610612752,New York,Knicks,NYK,knicks,172:16,36,80,0.45,7,21,0.333,10,13,0.769,15,34,49,18,7,2,16,14,89,Starters,509.8,102.0,558.3,111.7,-48.4,-9.7,0.488,1.05,13.8,0.383,0.736,0.549,18.627,18.6,0.47,0.492,1.0,0.984,20.5,102.5,85.42,102.0,0.413,22025,1610612752,NYK,New York Knicks,0022500416,2025-12-23,NYK @ MIN,L,241,104,41,99,0.414,11,30,0.367,11,15,0.733,18,37,55,20,8,2,19,21,-11.0
Cleveland Cavaliers,22500009,1610612752,New York,Knicks,NYK,knicks,162:16,28,64,0.438,11,27,0.407,13,16,0.813,4,21,25,14,6,2,9,9,80,Starters,611.7,122.3,601.9,120.4,9.7,1.9,0.636,2.15,19.2,0.283,0.739,0.495,12.621,12.6,0.58,0.608,1.0,0.975,20.6,103.0,85.83,103.0,0.493,22025,1610612752,NYK,New York Knicks,0022500009,2025-12-25,NYK vs. CLE,W,240,126,44,94,0.468,21,44,0.477,17,22,0.773,12,31,43,28,9,4,13,17,2.0
