OPPONENT,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,startersBench,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
Portland Trail Blazers,0022500408,1610612765,Detroit,Pistons,DET,pistons,141:58,34,68,0.5,4,16,0.25,13,20,0.65,16,18,34,22,6,3,8,19,85,Starters,567.0,113.4,531.3,106.3,35.8,7.2,0.636,2.8,18.7,0.443,0.638,0.528,10.309,10.3,0.47,0.493,1.0,0.975,19.3,96.5,80.42,97.0,0.552,22025,1610612765,DET,Detroit Pistons,0022500408,2025-12-22,DET @ POR,W,242,110,44,101,0.436,7,30,0.233,15,24,0.625,22,26,48,28,11,7,8,28,8.0
Sacramento Kings,0022500421,1610612765,Detroit,Pistons,DET,pistons,166:34,37,66,0.561,8,18,0.444,16,24,0.667,12,19,31,28,6,2,11,12,98,Starters,680.0,136.0,635.0,127.0,45.0,9.0,0.745,2.53,23.5,0.5,0.549,0.525,15.0,15.0,0.611,0.634,1.0,0.976,20.0,100.0,83.33,100.0,0.55,22025,1610612765,DET,Detroit Pistons,0022500421,2025-12-23,DET @ SAC,W,239,136,51,95,0.537,14,32,0.438,20,28,0.714,16,26,42,38,9,8,15,23,9.0
Utah Jazz,0022500430,1610612765,Detroit,Pistons,DET,pistons,127:24,29,53,0.547,8,19,0.421,12,17,0.706,5,21,26,22,4,3,11,12,78,Starters,608.5,121.7,623.8,124.8,-15.3,-3.1,0.792,2.24,23.9,0.354,0.674,0.511,16.038,16.0,0.62,0.632,1.0,0.983,21.1,105.5,87.92,106.0,0.489,22025,1610612765,DET,Detroit Pistons,0022500430,2025-12-26,DET @ UTA,L,240,129,48,92,0.522,18,37,0.486,15,23,0.652,10,31,41,38,11,10,17,23,-2.0
Los Angeles Clippers,0022500445,1610612765,Detroit,Pistons,DET,pistons,135:33,21,47,0.447,4,16,0.25,16,19,0.842,10,19,29,13,5,3,8,10,62,Starters,538.0,107.6,602.2,120.4,-64.1,-12.8,0.529,1.38,14.2,0.347,0.75,0.538,14.13,14.1,0.457,0.525,1.0,0.991,18.5,92.5,77.08,92.0,0.457,22025,1610612765,DET,Detroit Pistons,0022500445,2025-12-28,DET @ LAC,L,241,99,34,82,0.415,7,29,0.241,24,28,0.857,15,30,45,18,9,6,13,20,-13.0
Los Angeles Lakers,0022500460,1610612765,Detroit,Pistons,DET,pistons,115:22,25,40,0.625,3,9,0.333,8,14,0.571,3,14,17,20,7,1,11,12,61,Starters,633.7,126.7,514.6,102.9,119.1,23.8,0.625,1.5,21.6,0.242,0.653,0.488,19.802,19.8,0.704,0.721,1.0,0.963,20.4,102.0,85.0,101.0,0.629,22025,1610612765,DET,Detroit Pistons,0022500460,2025-12-30,DET @ LAL,W,241,128,48,76,0.632,11,24,0.458,21,29,0.724,6,31,37,30,12,4,18,26,22.0
Miami Heat,0022500472,1610612765,Detroit,Pistons,DET,pistons,138:42,22,48,0.458,4,14,0.286,22,25,0.88,1,20,21,17,5,9,13,12,70,Starters,518.5,103.7,541.3,108.3,-22.8,-4.6,0.658,1.19,17.6,0.205,0.614,0.436,19.444,19.4,0.531,0.598,1.0,0.983,21.7,108.5,90.42,108.0,0.495,22025,1610612765,DET,Detroit Pistons,0022500472,2026-01-01,DET vs. MIA,L,238,112,38,80,0.475,9,26,0.346,27,31,0.871,6,34,40,25,11,9,20,20,-6.0
Cleveland Cavaliers,0022500494,1610612765,Detroit,Pistons,DET,pistons,149:52,24,58,0.414,4,14,0.286,11,11,1.0,9,18,27,18,8,5,10,16,63,Starters,564.4,112.9,544.6,108.9,19.8,4.0,0.641,1.47,17.0,0.375,0.729,0.538,16.832,16.8,0.489,0.547,1.0,0.984,20.2,101.0,84.17,101.0,0.48,22025,1610612765,DET,Detroit Pistons,0022500494,2026-01-04,DET @ CLE,W,239,114,39,95,0.411,15,40,0.375,21,21,1.0,14,31,45,25,11,9,16,24,4.0
New York Knicks,0022500502,1610612765,Detroit,Pistons,DET,pistons,126:48,25,48,0.521,6,15,0.4,7,10,0.7,12,20,32,15,4,5,10,10,63,Starters,650.5,130.1,478.7,95.7,171.8,34.4,0.532,1.56,18.7,0.405,0.723,0.573,17.204,17.2,0.64,0.65,1.0,0.991,18.7,93.5,77.92,93.0,0.68,22025,1610612765,DET,Detroit Pistons,0022500502,2026-01-05,DET vs. NYK,W,241,121,47,86,0.547,16,31,0.516,11,16,0.688,14,30,44,25,12,11,15,15,31.0
Chicago Bulls,0022500517,1610612765,Detroit,Pistons,DET,pistons,128:07,30,54,0.556,7,15,0.467,4,6,0.667,3,18,21,15,5,5,4,10,71,Starters,593.4,118.7,511.0,102.2,82.4,16.5,0.778,3.89,24.6,0.333,0.635,0.49,9.89,9.9,0.554,0.565,1.0,0.972,18.2,91.0,75.83,91.0,0.596,22025,1610612765,DET,Detroit Pistons,0022500517,2026-01-07,DET vs. CHI,W,239,108,45,92,0.489,12,33,0.364,6,8,0.75,8,31,39,35,10,8,8,14,15.0
Los Angeles Clippers,0022500544,1610612765,Detroit,Pistons,DET,pistons,137:06,19,40,0.475,6,18,0.333,5,10,0.5,7,15,22,10,11,7,13,18,49,Starters,460.0,92.0,490.0,98.0,-30.0,-6.0,0.636,0.84,14.8,0.415,0.739,0.566,25.0,25.0,0.446,0.489,1.0,0.983,20.0,100.0,83.33,100.0,0.468,22025,1610612765,DET,Detroit Pistons,0022500544,2026-01-10,DET vs. LAC,L,239,92,33,83,0.398,8,35,0.229,18,25,0.72,16,31,47,21,18,13,24,26,-6.0
Phoenix Suns,0022500579,1610612765,Detroit,Pistons,DET,pistons,141:29,26,58,0.448,4,17,0.235,10,19,0.526,11,25,36,17,5,4,6,7,66,Starters,540.0,108.0,525.0,105.0,15.0,3.0,0.658,1.47,17.9,0.308,0.768,0.546,17.0,17.0,0.525,0.555,1.0,0.983,20.0,100.0,83.33,100.0,0.56,22025,1610612765,DET,Detroit Pistons,0022500579,2026-01-15,DET vs. PHX,W,239,108,38,81,0.469,9,32,0.281,23,37,0.622,14,40,54,25,10,7,17,15,3.0
Indiana Pacers,0022500595,1610612765,Detroit,Pistons,DET,pistons,99:53,23,43,0.535,7,10,0.7,8,12,0.667,2,23,25,16,5,1,8,14,61,Starters,550.0,110.0,351.4,70.3,198.6,39.7,0.696,1.68,21.1,0.2,0.845,0.546,17.273,17.3,0.581,0.597,1.0,0.992,22.1,110.5,92.08,110.0,0.742,22025,1610612765,DET,Detroit Pistons,0022500595,2026-01-17,DET vs. IND,W,240,121,46,93,0.495,16,34,0.471,13,19,0.684,7,44,51,32,15,6,19,26,43.0
Boston Celtics,0022500017,1610612765,Detroit,Pistons,DET,pistons,165:00,31,68,0.456,8,23,0.348,11,16,0.688,7,18,25,20,7,5,3,16,81,Starters,559.1,111.8,553.8,110.8,5.4,1.1,0.632,3.0,18.2,0.302,0.623,0.462,8.602,8.6,0.494,0.53,1.0,0.981,18.6,93.0,77.5,93.0,0.56,22025,1610612765,DET,Detroit Pistons,0022500017,2026-01-19,DET vs. BOS,W,240,104,38,88,0.432,11,35,0.314,17,23,0.739,9,32,41,24,9,9,8,25,1.0
New Orleans Pelicans,0022500624,1610612765,Detroit,Pistons,DET,pistons,144:35,26,57,0.456,8,21,0.381,14,17,0.824,11,24,35,16,7,5,12,12,74,Starters,543.7,108.7,509.8,102.0,33.9,6.8,0.667,1.3,17.7,0.377,0.685,0.533,19.417,19.4,0.528,0.568,1.0,0.967,20.5,102.5,85.42,103.0,0.542,22025,1610612765,DET,Detroit Pistons,0022500624,2026-01-21,DET @ NOP,W,240,112,39,88,0.443,15,39,0.385,19,24,0.792,13,34,47,26,12,8,18,21,8.0
Houston Rockets,0022500635,1610612765,Detroit,Pistons,DET,pistons,139:20,20,48,0.417,2,15,0.133,13,17,0.765,5,14,19,12,6,2,12,14,55,Starters,530.6,106.1,566.3,113.3,-35.7,-7.1,0.55,1.29,16.5,0.277,0.643,0.449,17.347,17.3,0.518,0.55,1.0,0.973,19.6,98.0,81.67,98.0,0.424,22025,1610612765,DET,Detroit Pistons,0022500635,2026-01-23,DET vs. HOU,L,240,104,40,84,0.476,7,32,0.219,17,24,0.708,9,26,35,22,9,4,16,24,-7.0
Sacramento Kings,0022500650,1610612765,Detroit,Pistons,DET,pistons,123:00,33,56,0.589,10,17,0.588,5,8,0.625,10,8,18,22,9,2,9,8,81,Starters,695.0,139.0,574.3,114.9,120.7,24.1,0.62,1.63,20.3,0.5,0.66,0.582,19.0,19.0,0.637,0.673,1.0,0.984,20.1,100.5,83.75,100.0,0.591,22025,1610612765,DET,Detroit Pistons,0022500650,2026-01-25,DET vs. SAC,W,239,139,50,91,0.549,16,31,0.516,23,28,0.821,16,27,43,31,15,5,18,21,23.0
Denver Nuggets,0022500668,1610612765,Detroit,Pistons,DET,pistons,140:30,31,58,0.534,1,14,0.071,11,14,0.786,5,21,26,18,8,2,1,11,74,Starters,579.8,116.0,569.1,113.8,10.6,2.1,0.545,3.43,17.9,0.302,0.652,0.465,7.447,7.4,0.5,0.535,1.0,0.973,18.8,94.0,78.33,94.0,0.497,22025,1610612765,DET,Detroit Pistons,0022500668,2026-01-27,DET @ DEN,W,239,109,44,94,0.468,6,31,0.194,15,18,0.833,13,28,41,24,10,3,6,21,2.0
