OPPONENT,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,startersBench,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
Portland Trail Blazers,22500482,1610612740,New Orleans,Pelicans,NOP,pelicans,135:00,34,70,0.486,6,16,0.375,13,18,0.722,8,13,21,14,4,7,7,8,87,Starters,586.0,117.2,648.9,129.8,-62.9,-12.6,0.5,1.47,15.5,0.5,0.547,0.523,16.129,16.1,0.49,0.515,1.0,1.0,18.7,93.5,77.92,93.0,0.42,22025,1610612740,NOP,New Orleans Pelicans,0022500482,2026-01-02,NOP vs. POR,L,241,109,44,98,0.449,8,30,0.267,13,18,0.722,19,23,42,22,8,11,15,22,-13.0
Miami Heat,22500497,1610612740,New Orleans,Pelicans,NOP,pelicans,144:27,31,58,0.534,11,25,0.44,4,6,0.667,4,23,27,14,4,4,15,8,77,Starters,486.2,97.2,578.7,115.7,-92.5,-18.5,0.667,1.08,18.5,0.292,0.707,0.519,23.853,23.9,0.556,0.567,1.0,0.959,21.7,108.5,90.42,109.0,0.432,22025,1610612740,NOP,New Orleans Pelicans,0022500497,2026-01-04,NOP @ MIA,L,240,106,42,90,0.467,16,40,0.4,6,8,0.75,6,36,42,28,9,7,24,14,-19.0
Los Angeles Lakers,22500514,1610612740,New Orleans,Pelicans,NOP,pelicans,158:56,31,71,0.437,8,30,0.267,9,14,0.643,9,20,29,18,6,1,10,10,79,Starters,515.0,103.0,555.0,111.0,-40.0,-8.0,0.7,1.75,19.4,0.296,0.739,0.5,16.0,16.0,0.495,0.521,1.0,0.974,20.0,100.0,83.33,100.0,0.44,22025,1610612740,NOP,New Orleans Pelicans,0022500514,2026-01-06,NOP vs. LAL,L,240,103,40,91,0.44,10,40,0.25,13,18,0.722,14,30,44,28,8,2,15,19,-8.0
Atlanta Hawks,22500519,1610612740,New Orleans,Pelicans,NOP,pelicans,128:41,24,56,0.429,6,19,0.316,8,14,0.571,4,23,27,15,8,4,13,10,62,Starters,467.3,93.5,551.9,110.4,-84.6,-16.9,0.684,1.37,17.9,0.214,0.667,0.436,17.757,17.8,0.488,0.515,1.0,0.975,21.3,106.5,88.75,107.0,0.445,22025,1610612740,NOP,New Orleans Pelicans,0022500519,2026-01-07,NOP @ ATL,L,240,100,38,86,0.442,8,28,0.286,16,25,0.64,6,34,40,26,13,9,19,15,-17.0
Washington Wizards,22500534,1610612740,New Orleans,Pelicans,NOP,pelicans,160:20,43,72,0.597,10,27,0.37,11,19,0.579,6,28,34,26,9,2,13,9,107,Starters,592.6,118.5,500.0,100.0,92.6,18.5,0.588,1.58,19.5,0.354,0.75,0.567,17.593,17.6,0.595,0.606,1.0,0.968,21.5,107.5,89.58,108.0,0.618,22025,1610612740,NOP,New Orleans Pelicans,0022500534,2026-01-09,NOP @ WAS,W,241,128,51,95,0.537,11,34,0.324,15,24,0.625,10,41,51,30,12,4,17,22,21.0
Orlando Magic,22500548,1610612740,New Orleans,Pelicans,NOP,pelicans,151:07,30,53,0.566,7,14,0.5,8,10,0.8,3,15,18,20,7,3,10,17,75,Starters,627.7,125.5,666.7,133.3,-39.0,-7.8,0.587,1.69,21.1,0.2,0.548,0.39,17.021,17.0,0.663,0.681,1.0,0.98,19.0,95.0,79.17,94.0,0.446,22025,1610612740,NOP,New Orleans Pelicans,0022500548,2026-01-11,NOP @ ORL,L,240,118,46,80,0.575,14,26,0.538,12,15,0.8,5,21,26,27,8,9,14,25,-10.0
Denver Nuggets,22500567,1610612740,New Orleans,Pelicans,NOP,pelicans,152:13,28,57,0.491,5,16,0.313,19,22,0.864,9,23,32,16,2,1,11,15,80,Starters,580.0,116.0,616.2,123.2,-36.2,-7.2,0.538,1.4,15.1,0.375,0.844,0.602,15.0,15.0,0.517,0.582,1.0,0.975,19.9,99.5,82.92,100.0,0.488,22025,1610612740,NOP,New Orleans Pelicans,0022500567,2026-01-13,NOP vs. DEN,L,240,116,39,86,0.453,11,29,0.379,27,31,0.871,16,35,51,21,6,4,15,20,-6.0
Brooklyn Nets,22500574,1610612740,New Orleans,Pelicans,NOP,pelicans,140:17,29,62,0.468,7,20,0.35,17,22,0.773,7,25,32,16,5,4,5,3,82,Starters,591.8,118.4,576.5,115.3,15.3,3.1,0.558,2.67,16.7,0.39,0.722,0.549,9.184,9.2,0.5,0.537,1.0,0.967,19.6,98.0,81.67,98.0,0.546,22025,1610612740,NOP,New Orleans Pelicans,0022500574,2026-01-14,NOP vs. BKN,W,240,116,43,97,0.443,11,33,0.333,19,25,0.76,18,35,53,24,5,7,8,11,3.0
Indiana Pacers,22500588,1610612740,New Orleans,Pelicans,NOP,pelicans,161:54,33,63,0.524,9,21,0.429,24,30,0.8,5,27,32,21,4,1,5,12,99,Starters,613.4,122.7,661.5,132.3,-48.1,-9.6,0.537,2.44,17.2,0.233,0.673,0.474,9.278,9.3,0.579,0.625,1.0,0.972,19.3,96.5,80.42,97.0,0.471,22025,1610612740,NOP,New Orleans Pelicans,0022500588,2026-01-16,NOP @ IND,L,240,119,41,82,0.5,13,31,0.419,24,30,0.8,8,34,42,22,4,4,8,16,-8.0
Houston Rockets,22500604,1610612740,New Orleans,Pelicans,NOP,pelicans,131:53,27,56,0.482,5,16,0.313,10,11,0.909,3,17,20,17,4,3,9,9,69,Starters,555.6,111.1,601.0,120.2,-45.5,-9.1,0.614,1.93,19.7,0.271,0.625,0.448,14.141,14.1,0.557,0.581,1.0,0.973,19.8,99.0,82.5,99.0,0.486,22025,1610612740,NOP,New Orleans Pelicans,0022500604,2026-01-18,NOP @ HOU,L,239,110,44,88,0.5,10,26,0.385,12,15,0.8,10,29,39,27,10,5,13,16,-9.0
Detroit Pistons,22500624,1610612740,New Orleans,Pelicans,NOP,pelicans,121:29,18,46,0.391,3,16,0.188,19,23,0.826,4,16,20,12,7,2,14,6,58,Starters,509.8,102.0,543.7,108.7,-33.9,-6.8,0.528,1.0,13.8,0.315,0.623,0.467,18.627,18.6,0.459,0.524,1.0,0.975,20.5,102.5,85.42,102.0,0.458,22025,1610612740,NOP,New Orleans Pelicans,0022500624,2026-01-21,NOP vs. DET,L,240,104,36,86,0.419,7,32,0.219,25,30,0.833,14,32,46,19,13,6,17,20,-8.0
Memphis Grizzlies,22500639,1610612740,New Orleans,Pelicans,NOP,pelicans,152:24,33,63,0.524,8,19,0.421,26,31,0.839,9,18,27,21,11,3,8,10,100,Starters,633.3,126.7,604.8,121.0,28.6,5.7,0.63,2.9,18.8,0.364,0.646,0.495,9.524,9.5,0.53,0.586,1.0,0.984,21.0,105.0,87.5,105.0,0.524,22025,1610612740,NOP,New Orleans Pelicans,0022500639,2026-01-23,NOP @ MEM,W,240,133,46,99,0.465,13,36,0.361,28,33,0.848,18,31,49,29,14,4,10,20,6.0
San Antonio Spurs,22500654,1610612740,New Orleans,Pelicans,NOP,pelicans,150:15,30,72,0.417,7,23,0.304,11,15,0.733,11,22,33,20,1,3,6,13,78,Starters,541.7,108.3,500.0,100.0,41.7,8.3,0.561,2.3,15.9,0.429,0.768,0.588,10.417,10.4,0.446,0.475,1.0,0.975,19.1,95.5,79.58,96.0,0.534,22025,1610612740,NOP,New Orleans Pelicans,0022500654,2026-01-25,NOP @ SAS,W,238,104,41,102,0.402,9,34,0.265,13,17,0.765,19,39,58,23,3,5,10,23,9.0
Oklahoma City Thunder,22500667,1610612740,New Orleans,Pelicans,NOP,pelicans,158:43,22,70,0.314,5,26,0.192,16,18,0.889,14,27,41,18,9,5,4,13,65,Starters,489.7,97.9,547.4,109.5,-57.7,-11.5,0.735,2.78,17.1,0.358,0.667,0.496,9.278,9.3,0.394,0.437,1.0,0.959,19.2,96.0,80.0,97.0,0.453,22025,1610612740,NOP,New Orleans Pelicans,0022500667,2026-01-27,NOP @ OKC,L,240,95,34,99,0.343,10,40,0.25,17,22,0.773,21,33,54,25,13,11,8,21,-9.0
Memphis Grizzlies,22500691,1610612740,New Orleans,Pelicans,NOP,pelicans,164:21,33,64,0.516,3,17,0.176,20,24,0.833,10,19,29,16,8,5,12,10,89,Starters,564.4,112.9,535.4,107.1,29.0,5.8,0.558,1.5,16.7,0.388,0.623,0.51,15.842,15.8,0.534,0.573,1.0,0.958,20.0,100.0,83.33,101.0,0.542,22025,1610612740,NOP,New Orleans Pelicans,0022500691,2026-01-30,NOP vs. MEM,W,239,114,43,88,0.489,8,33,0.242,20,26,0.769,14,28,42,24,13,6,15,16,8.0
Philadelphia 76ers,22500699,1610612740,New Orleans,Pelicans,NOP,pelicans,148:46,27,59,0.458,9,22,0.409,15,17,0.882,7,20,27,14,0,4,7,8,78,Starters,570.0,114.0,607.8,121.6,-37.8,-7.6,0.575,2.3,17.0,0.222,0.717,0.467,10.0,10.0,0.516,0.561,1.0,1.0,20.2,101.0,84.17,100.0,0.465,22025,1610612740,NOP,New Orleans Pelicans,0022500699,2026-01-31,NOP @ PHI,L,242,114,40,92,0.435,15,36,0.417,19,22,0.864,11,35,46,23,5,11,10,16,-10.0
Charlotte Hornets,22500712,1610612740,New Orleans,Pelicans,NOP,pelicans,170:16,26,63,0.413,9,23,0.391,16,23,0.696,4,26,30,18,6,2,5,14,77,Starters,494.8,99.0,525.8,105.2,-31.0,-6.2,0.697,2.88,18.3,0.164,0.611,0.385,8.333,8.3,0.458,0.5,1.0,0.99,19.3,96.5,80.42,96.0,0.463,22025,1610612740,NOP,New Orleans Pelicans,0022500712,2026-02-02,NOP @ CHA,L,240,95,33,84,0.393,11,34,0.324,18,25,0.72,5,29,34,23,9,4,7,23,-7.0
Milwaukee Bucks,0022500729,1610612740,New Orleans,Pelicans,NOP,pelicans,170:39,32,63,0.508,17,31,0.548,18,23,0.783,2,17,19,25,7,0,6,11,99,Starters,652.4,130.5,665.1,133.0,-12.7,-2.5,0.711,4.0,21.8,0.212,0.769,0.451,7.619,7.6,0.606,0.642,1.0,1.0,19.11,95.55,79.62,105.0,0.47,22025,1610612740,NOP,New Orleans Pelicans,0022500729,2026-02-04,NOP @ MIL,,241,127,42,84,0.5,23,42,0.548,20,26,0.769,9,26,35,29,6,2,4,8,12.8
